tweet_id,favorite_count,retweet_count
728409960103686147,4747,1921
720389942216527872,6161,2408
728015554473250816,3992,1058
726828223124897792,3453,969
720785406564900865,3011,738
724983749226668032,3619,1253
716802964044845056,4147,1127
731156023742988288,3723,1218
720775346191278080,2383,635
725729321944506368,5048,1710
735274964362878976,12626,4832
718234618122661888,3744,952
728035342121635841,4404,1613
735137028879360001,3036,938
718971898235854848,3363,1039
728653952833728512,3214,1000
729823566028484608,3846,1197
718460005985447936,2602,504
724405726123311104,5119,1594
716791146589110272,7950,1517
726935089318363137,6658,2338
724004602748780546,4059,1486
719367763014393856,2705,717
729854734790754305,3902,1080
733828123016450049,3469,753
722974582966214656,3970,1513
730573383004487680,4734,2059
727314416056803329,3224,714
726887082820554753,3704,1456
729838605770891264,1680,367
724049859469295616,4207,1714
728046963732717569,4154,1159
733460102733135873,4045,1230
730924654643314689,5962,1908
724046343203856385,2577,538
727524757080539137,4326,1174
725786712245440512,4043,1325
728986383096946689,3053,787
728751179681943552,2677,650
732732193018155009,2358,514
726224900189511680,4282,1099
732585889486888962,3548,752
734787690684657664,12159,6075
735635087207878657,5973,2260
732005617171337216,14410,5189
727175381690781696,3788,1335
735256018284875776,3232,847
734776360183431168,2426,514
733109485275860992,51777,16474
718246886998687744,1849,477
719551379208073216,4896,1815
727685679342333952,2866,613
721503162398597120,4470,1757
723673163800948736,2924,853
717537687239008257,5592,1774
734912297295085568,2667,510
723688335806480385,7418,2823
720340705894408192,2772,940
730196704625098752,4693,1811
728760639972315136,4522,1639
728387165835677696,3588,925
717009362452090881,3130,925
731285275100512256,3391,966
717790033953034240,2781,1059
727644517743104000,5676,1681
717047459982213120,6078,1848
720415127506415616,4001,1447
718454725339934721,4702,1455
733482008106668032,3034,912
732375214819057664,7826,2416
724771698126512129,2268,609
730427201120833536,3377,1001
727286334147182592,2959,788
721001180231503872,2452,588
729463711119904772,5602,2226
732726085725589504,3452,857
718631497683582976,18270,7714
719704490224398336,4395,1368
723179728551723008,5132,1784
719339463458033665,4301,1186
720059472081784833,3731,1080
718613305783398402,2353,460
717841801130979328,2377,577
733822306246479872,3559,987
729113531270991872,1824,306
713177543487135744,6987,2753
715220193576927233,2348,624
710833117892898816,2601,512
708356463048204288,3467,1265
714957620017307648,4012,1354
712717840512598017,11921,4773
708834316713893888,1633,483
712309440758808576,230,25
708469915515297792,3008,783
711008018775851008,2902,589
710272297844797440,4388,1203
710658690886586372,2236,540
708738143638450176,2675,782
707776935007539200,3173,922
709207347839836162,12087,5557
714962719905021952,7101,4085
715680795826982913,4155,1545
709901256215666688,645,98
712092745624633345,2849,856
709158332880297985,1967,397
715696743237730304,3782,1246
711968124745228288,7786,2220
712668654853337088,4041,1166
709519240576036864,1450,227
716447146686459905,12633,5630
714631576617938945,3176,953
711363825979756544,3516,1091
709225125749587968,2340,549
716285507865542656,2686,1008
714141408463036416,4185,1347
715928423106027520,3090,848
715200624753819648,4977,1798
707969809498152960,2608,928
708845821941387268,2885,861
708479650088034305,2465,652
708400866336894977,15453,9683
709449600415961088,2141,546
710844581445812225,2459,656
716439118184652801,2307,200
715009755312439296,4012,1178
716080869887381504,6564,1829
708119489313951744,2610,947
708149363256774660,4165,1502
714258258790387713,2939,701
712065007010385924,2180,599
708810915978854401,15962,6665
713919462244790272,3186,762
710140971284037632,2668,851
710269109699739648,2320,1073
715758151270801409,3598,1376
709556954897764353,3182,1033
709918798883774466,3391,1051
714485234495041536,2579,1083
714606013974974464,3511,888
711652651650457602,3735,880
713411074226274305,4286,1253
708853462201716736,1752,639
710153181850935296,2818,861
712438159032893441,5153,1510
713909862279876608,1835,519
710283270106132480,2088,503
709566166965075968,3445,1154
710117014656950272,5291,1898
709042156699303936,4585,1572
712085617388212225,3172,469
715342466308784130,2949,663
709198395643068416,2374,616
708130923141795840,3277,824
708109389455101952,1891,534
711998809858043904,0,122
710588934686908417,4387,1790
711694788429553666,31813,17669
715733265223708672,4517,1628
707741517457260545,2411,588
715360349751484417,5298,1503
713761197720473600,4696,1311
714214115368108032,2204,837
709409458133323776,2526,654
712809025985978368,18446,6474
714251586676113411,3166,803
713900603437621249,2747,705
714982300363173890,3597,999
707983188426153984,48,2
712097430750289920,3650,994
707995814724026368,3034,1088
708026248782585858,4267,1857
710296729921429505,2304,711
708711088997666817,2452,690
713175907180089344,4309,1420
709179584944730112,1948,647
709852847387627521,3408,1155
715704790270025728,2690,550
716730379797970944,1192,411
711743778164514816,2748,957
710609963652087808,4642,2291
711306686208872448,3192,710
707738799544082433,3957,2374
710997087345876993,4429,1335
708349470027751425,2282,711
711732680602345472,8524,3931
702276748847800320,2400,745
699779630832685056,2652,1192
704134088924532736,1465,439
704113298707505153,1799,552
705428427625635840,3685,1614
706901761596989440,1986,562
702684942141153280,3139,1031
699801817392291840,2950,918
707693576495472641,3295,957
707021089608753152,3961,1303
701981390485725185,3339,951
700796979434098688,2366,903
707315916783140866,2403,613
705970349788291072,3085,859
700062718104104960,2566,662
706538006853918722,3366,1380
706346369204748288,3344,895
703268521220972544,1924,524
700462010979500032,3997,1716
707377100785885184,3174,1048
700167517596164096,2558,704
705975130514706432,3011,704
701889187134500865,3440,1339
702539513671897089,2798,923
700518061187723268,2537,769
702899151802126337,1565,435
700890391244103680,2154,547
704347321748819968,1529,338
707610948723478529,16442,6103
706169069255446529,3785,2134
705475953783398401,2876,878
704491224099647488,726,75
707387676719185920,3387,1234
705239209544720384,2907,727
703425003149250560,3692,1315
707014260413456384,2247,579
705786532653883392,1874,497
705066031337840642,2124,597
702332542343577600,3085,1495
706516534877929472,3024,997
703382836347330562,3399,1106
703774238772166656,1786,439
701601587219795968,2034,437
706593038911545345,2090,609
701570477911896070,2731,898
707038192327901184,2122,758
707629649552134146,2490,835
700747788515020802,22124,8954
703407252292673536,2366,669
706291001778950144,1655,460
703631701117943808,2496,653
707420581654872064,2189,669
700002074055016451,3209,1293
701952816642965504,3733,990
706681918348251136,3198,942
702671118226825216,2126,541
702321140488925184,3181,1010
700847567345688576,2384,482
700029284593901568,2017,568
700143752053182464,7298,2613
706265994973601792,2660,901
700505138482569216,2227,549
707411934438625280,2230,577
704499785726889984,2823,972
705442520700944385,4281,1558
704859558691414016,2180,515
704819833553219584,2566,948
707297311098011648,2701,755
703356393781329922,1855,373
703041949650034688,25535,12017
704871453724954624,4153,1088
706166467411222528,4991,1547
701545186879471618,2584,587
699691744225525762,9992,4439
700864154249383937,2519,603
699775878809702401,1903,581
702217446468493312,4641,1297
701214700881756160,11837,4911
702598099714314240,11874,3323
701805642395348998,3315,1609
703611486317502464,3721,1481
700151421916807169,2177,646
699788877217865730,2168,494
703769065844768768,3174,1098
707059547140169728,2513,651
704847917308362754,4916,1461
705898680587526145,2299,532
704364645503647744,7744,3427
706153300320784384,1436,370
702932127499816960,2512,695
705102439679201280,2079,500
703079050210877440,7182,2975
704761120771465216,6439,2817
705591895322394625,3080,1105
706904523814649856,14123,7578
706644897839910912,2499,1054
704480331685040129,3293,1032
706310011488698368,20626,7622
705223444686888960,2520,773
704054845121142784,2835,888
692535307825213440,3063,1311
698178924120031232,2735,715
696518437233913856,3799,1658
693582294167244802,1601,237
692530551048294401,1779,399
697990423684476929,3190,1247
693231807727280129,2795,718
695064344191721472,1553,571
699413908797464576,2028,606
696405997980676096,3108,1116
699323444782047232,3061,834
697482927769255936,2348,643
698195409219559425,16287,5763
698262614669991936,4635,1929
693280720173801472,3256,1198
697575480820686848,1981,484
698635131305795584,1258,331
693267061318012928,2316,787
698953797952008193,2603,882
693629975228977152,2375,768
696900204696625153,3072,990
696488710901260288,2442,989
692901601640583168,1711,580
697596423848730625,2925,1222
698710712454139905,2395,656
692187005137076224,2463,787
695314793360662529,3519,1399
693262851218264065,2147,481
696886256886657024,4707,1733
693993230313091072,1825,390
697995514407682048,1478,326
694669722378485760,34795,13855
692417313023332352,9106,3342
696100768806522880,1874,630
693647888581312512,2614,564
699088579889332224,2186,606
697463031882764288,3325,1360
694356675654983680,1461,278
698355670425473025,1796,431
696744641916489729,2014,899
694342028726001664,1539,471
693642232151285760,2472,397
695446424020918272,4274,1757
693622659251335168,1492,360
695629776980148225,4434,2019
697516214579523584,1993,1073
692919143163629568,2604,730
692905862751522816,2355,845
692828166163931137,2791,860
697616773278015490,3058,979
695409464418041856,8422,3464
694352839993344000,1977,591
698989035503689728,3247,940
694329668942569472,1941,487
698342080612007937,2205,931
697270446429966336,4574,1818
696894894812565505,2270,661
693644216740769793,1313,118
695095422348574720,2562,594
693590843962331137,4899,1884
692894228850999298,2197,764
699446877801091073,5777,2529
696713835009417216,2310,625
693486665285931008,1719,610
699370870310113280,1839,424
692568918515392513,4230,1480
699060279947165696,3629,1737
699036661657767936,2529,1161
699079609774645248,2377,625
693095443459342336,1805,440
694001791655137281,3308,988
695794761660297217,3069,745
693109034023534592,1659,588
697630435728322560,1696,526
694183373896572928,2860,897
696877980375769088,2377,687
696490539101908992,1182,138
699072405256409088,2888,1148
697255105972801536,2981,1115
695767669421768709,1805,713
697881462549430272,2930,1124
695074328191332352,2759,1058
697242256848379904,2454,644
694925794720792577,2622,885
699423671849451520,1317,310
698907974262222848,2467,600
696754882863349760,1439,351
695051054296211456,2582,767
695816827381944320,2927,1114
699434518667751424,2107,494
698703483621523456,1410,361
692423280028966913,1433,219
694206574471057408,4044,1970
692752401762250755,6614,3517
697259378236399616,3200,971
698549713696649216,2251,602
693942351086120961,1700,354
694905863685980160,2668,906
697943111201378304,2325,652
693155686491000832,7669,3101
686035780142297088,1113,112
687124485711986689,2120,489
687841446767013888,5318,2418
687127927494963200,5273,2192
690360449368465409,2589,846
690348396616552449,1464,496
690959652130045952,3476,1203
687317306314240000,19559,8855
686394059078897668,1688,667
688898160958271489,2031,754
687102708889812993,2281,937
686606069955735556,1835,526
691416866452082688,18777,7368
689280876073582592,1924,683
689143371370250240,1963,487
687476254459715584,1926,516
691096613310316544,2879,852
687732144991551489,1708,641
689283819090870273,3164,1060
688894073864884227,2182,661
688908934925697024,2048,738
688519176466644993,2251,705
688064179421470721,1685,351
687494652870668288,1844,556
686618349602762752,3589,1314
688116655151435777,2748,746
689557536375177216,1993,441
691820333922455552,3850,1595
687818504314159109,2411,922
688179443353796608,2073,564
691459709405118465,3933,1098
688828561667567616,1345,355
690400367696297985,1831,433
687312378585812992,4240,1835
688385280030670848,9021,4313
686377065986265092,2144,548
687826841265172480,2672,1086
692142790915014657,1598,377
686050296934563840,2158,704
690607260360429569,290,17
687109925361856513,5638,2372
688916208532455424,2633,833
690728923253055490,2115,498
686386521809772549,3169,852
691675652215414786,1897,493
686947101016735744,8387,3083
689661964914655233,3140,902
686034024800862208,2981,1102
690248561355657216,1634,400
691483041324204033,2324,540
691090071332753408,1675,322
689835978131935233,2107,724
687807801670897665,2318,691
692017291282812928,2810,921
686683045143953408,2746,774
690690673629138944,2260,794
692041934689402880,3295,1222
686286779679375361,3899,1609
689255633275777024,2487,1046
689517482558820352,3304,1384
687399393394311168,1841,598
689905486972461056,2378,673
689977555533848577,1332,433
687704180304273409,2367,813
689999384604450816,1374,354
686749460672679938,3384,1403
687096057537363968,2175,587
686358356425093120,2118,639
690989312272396288,5731,2771
692158366030913536,2088,761
691321916024623104,2506,638
687460506001633280,2004,528
686730991906516992,4021,1159
690938899477221376,3980,1881
691793053716221953,7911,4088
689275259254616065,1112,235
691444869282295808,2565,817
688547210804498433,2519,673
690015576308211712,2417,711
690735892932222976,3681,1222
687664829264453632,1884,491
689623661272240129,2168,621
691756958957883396,2762,959
689993469801164801,1416,432
688789766343622656,2160,638
689289219123089408,2190,899
689599056876867584,11318,5314
689877686181715968,2956,1119
688804835492233216,942,184
688211956440801280,2179,799
690597161306841088,1894,582
690374419777196032,3161,812
690005060500217858,3556,1623
690021994562220032,2715,991
686760001961103360,3417,1338
689659372465688576,10068,3715
690649993829576704,1262,264
689154315265683456,3000,957
690932576555528194,3194,981
687480748861947905,1562,232
683742671509258241,6270,3188
681340665377193984,1593,267
681339448655802368,9011,3939
682393905736888321,2167,639
682808988178739200,1726,161
681579835668455424,3436,1252
685906723014619143,7269,2762
683481228088049664,2589,966
685663452032069632,3135,1408
684588130326986752,3987,1362
683515932363329536,7109,2780
681320187870711809,2561,712
682389078323662849,1614,449
685681090388975616,1977,118
681981167097122816,2727,997
684097758874210310,3986,1385
682962037429899265,35626,15837
685641971164143616,2837,748
684222868335505415,3717,1313
682047327939461121,3095,904
682242692827447297,3129,1106
683828599284170753,2714,1021
681523177663676416,13840,5536
684188786104872960,3392,1126
682788441537560576,2398,1070
684177701129875456,1960,639
682003177596559360,3024,1457
684460069371654144,1915,540
685532292383666176,2934,1113
684880619965411328,2025,776
682259524040966145,4008,1147
681610798867845120,1837,447
682429480204398592,3334,1110
684800227459624960,2648,970
681242418453299201,1438,507
684594889858887680,8634,3381
686007916130873345,2413,398
684481074559381504,3765,1132
685547936038666240,31946,15021
681891461017812993,2391,783
681281657291280384,3138,1058
685307451701334016,2016,421
684914660081053696,3395,1403
681302363064414209,3804,1744
684926975086034944,3385,447
684195085588783105,1848,488
685321586178670592,2564,604
682088079302213632,17662,9484
684122891630342144,1948,451
683462770029932544,2355,649
684567543613382656,2920,1166
685169283572338688,3988,1384
684147889187209216,2909,1467
685268753634967552,3011,1159
683449695444799489,3763,1557
681193455364796417,3576,1418
685198997565345792,2269,646
682059653698686977,4783,1607
685943807276412928,1582,570
684241637099323392,7871,3148
682406705142087680,7337,1686
682662431982772225,2960,1038
682638830361513985,2007,572
683357973142474752,2807,883
684959798585110529,6613,3021
683030066213818368,2103,720
683849932751646720,2540,916
685315239903100929,3194,1005
683098815881154561,2111,633
682750546109968385,1476,419
683391852557561860,7425,2316
681654059175129088,2559,877
683857920510050305,3698,1080
684902183876321280,1808,508
684225744407494656,1201,198
683852578183077888,1886,333
684969860808454144,2323,355
683111407806746624,3303,878
681694085539872773,12432,3905
686003207160610816,1779,599
684940049151070208,3115,1004
680970795137544192,2342,629
683773439333797890,3246,1295
681297372102656000,3113,913
682303737705140231,2960,939
683078886620553216,1942,546
685667379192414208,2291,545
683142553609318400,2786,1003
681231109724700672,2335,465
683834909291606017,2550,1077
684200372118904832,2091,1001
682032003584274432,6383,1914
682697186228989953,1276,348
681261549936340994,1413,257
685325112850124800,9152,3818
683498322573824003,3078,934
681679526984871937,1707,424
685973236358713344,2037,504
684538444857667585,2574,915
684830982659280897,34014,20918
678396796259975168,1536,395
679062614270468097,16331,7703
680115823365742593,2639,867
678334497360859136,1245,237
678675843183484930,2751,1395
678399652199309312,77124,30385
678991772295516161,2200,1101
677565715327688705,1249,437
677334615166730240,1286,270
680473011644985345,2466,724
678774928607469569,2707,861
680934982542561280,2029,418
678755239630127104,6816,3122
677716515794329600,2917,933
679148763231985668,2687,986
678023323247357953,1833,360
680070545539371008,2501,823
679530280114372609,4615,1993
678410210315247616,4037,1718
678341075375947776,1665,510
677644091929329666,1783,766
679729593985699840,2091,794
677673981332312066,3187,1429
680100725817409536,3477,1316
679047485189439488,2168,633
680176173301628928,3770,1479
679777920601223168,3013,1052
679722016581222400,1612,451
677573743309385728,2045,668
679462823135686656,30421,17983
679877062409191424,1921,625
680221482581123072,1430,284
679736210798047232,2027,756
680889648562991104,1706,353
680609293079592961,2540,668
677301033169788928,1179,383
680805554198020098,2085,642
679872969355714560,2129,642
680161097740095489,2250,708
679475951516934144,2024,616
677187300187611136,2614,867
680801747103793152,2307,791
678255464182861824,1526,348
680836378243002368,3352,1264
677662372920729601,1865,901
679828447187857408,35028,13449
680130881361686529,2225,903
678424312106393600,5259,2428
679111216690831360,5763,2474
677328882937298944,3503,1433
677335745548390400,2916,1670
679862121895714818,2382,593
677700003327029250,3254,1378
678708137298427904,5386,2314
679503373272485890,3068,1409
680206703334408192,2737,1117
678389028614488064,1790,402
680191257256136705,2078,479
679132435750195208,2880,1109
678446151570427904,3852,1460
679511351870550016,3250,1212
678740035362037760,3604,1580
680440374763077632,1407,482
677331501395156992,1041,224
678278586130948096,10984,5821
677314812125323265,1580,509
678021115718029313,13075,6024
677895101218201600,4617,1971
677687604918272002,2394,802
677228873407442944,3406,1561
680959110691590145,4446,1932
677530072887205888,1024,217
680583894916304897,3507,1277
677547928504967168,6641,3497
680494726643068929,1671,468
677918531514703872,1284,387
678380236862578688,2339,865
679405845277462528,2289,1148
680497766108381184,4098,1831
680798457301471234,2759,994
677557565589463040,2354,1099
679001094530465792,2738,1168
678764513869611008,1577,445
677698403548192770,1181,305
678798276842360832,3332,1099
678643457146150913,1973,384
678800283649069056,2475,859
677269281705472000,1891,674
679158373988876288,20514,7694
678969228704284672,1581,435
679854723806179328,2760,1176
680940246314430465,3088,1001
680913438424612864,2334,595
680085611152338944,12411,8638
678767140346941444,3396,1298
679527802031484928,2552,692
680145970311643136,3491,1679
677961670166224897,3283,1607
679844490799091713,2287,728
675740360753160193,1114,320
675145476954566656,2028,842
675522403582218240,986,271
676263575653122048,1993,511
676089483918516224,1247,415
675898130735476737,1531,536
674690135443775488,1084,441
674743008475090944,1316,510
675349384339542016,3730,2138
675891555769696257,2021,810
675147105808306176,891,218
675047298674663426,998,300
675501075957489664,16310,5516
676613908052996102,1036,190
674999807681908736,2122,1036
675870721063669760,1554,530
676819651066732545,1742,632
676897532954456065,2151,689
676575501977128964,2457,1062
674752233200820224,1376,434
676101918813499392,2706,1114
674670581682434048,1523,609
675111688094527488,905,234
676864501615042560,1996,667
675517828909424640,1227,439
675135153782571009,1233,445
674767892831932416,1714,728
675153376133427200,5915,2416
676237365392908289,1150,267
675109292475830276,2659,1056
675372240448454658,1604,489
675497103322386432,2980,1214
676975532580409345,2649,1016
676219687039057920,73052,29385
675149409102012420,3534,1593
676606785097199616,1815,411
674781762103414784,1901,1118
675849018447167488,901,132
675888385639251968,2264,902
674739953134403584,1038,362
676533798876651520,1794,521
676593408224403456,4370,2047
675166823650848770,3361,1487
675113801096802304,1843,736
675706639471788032,618,88
675878199931371520,3966,1319
676588346097852417,2201,741
674790488185167872,1038,235
676440007570247681,1651,622
676948236477857792,2060,816
675015141583413248,2549,1105
674737130913071104,609,81
676215927814406144,1654,544
675822767435051008,1446,510
675707330206547968,1880,640
676603393314578432,1110,362
676191832485810177,2170,981
675781562965868544,1541,443
675820929667219457,999,224
675003128568291329,1481,435
676776431406465024,4779,1926
676590572941893632,877,116
676496375194980353,1453,505
676957860086095872,2142,771
675798442703122432,9748,3238
675534494439489536,1747,386
676617503762681856,2749,906
676811746707918848,1369,407
675483430902214656,1752,919
675006312288268288,923,209
675531475945709568,1119,359
676916996760600576,2843,1721
675845657354215424,2153,828
676121918416756736,2064,1100
675146535592706048,1111,276
674764817387900928,748,220
675334060156301312,2625,1210
675853064436391936,2559,1207
675432746517426176,1444,539
675354435921575936,30828,15758
676946864479084545,1662,347
676470639084101634,11107,4439
674788554665512960,764,195
674754018082705410,1290,412
675489971617296384,1223,562
676942428000112642,1977,710
676821958043033607,21893,14732
676098748976615425,2850,1339
676146341966438401,1834,629
674805413498527744,808,336
674800520222154752,2849,800
676430933382295552,1337,321
676582956622721024,1138,261
676949632774234114,1250,375
674774481756377088,1041,440
675710890956750848,1790,769
676936541936185344,12192,4705
674793399141146624,2372,1021
674742531037511680,456,49
675362609739206656,1003,213
673680198160809984,1291,434
673715861853720576,3325,1920
673919437611909120,1106,349
674416750885273600,652,128
673352124999274496,1571,505
673906403526995968,2990,1532
673688752737402881,1185,461
674255168825880576,1379,507
672834301050937345,1233,530
674262580978937856,1242,420
672988786805112832,920,267
673662677122719744,1184,344
674646392044941312,1358,455
672964561327235073,1340,600
672980819271634944,1706,941
672984142909456390,1185,507
674265582246694913,1538,785
672622327801233409,1210,450
674008982932058114,1129,332
674468880899788800,5893,1897
672591762242805761,896,308
672902681409806336,1285,460
672877615439593473,970,328
672975131468300288,1572,837
674447403907457024,1006,336
674063288070742018,6003,2033
673317986296586240,828,235
673707060090052608,1040,363
672997845381865473,1856,664
673295268553605120,7066,2933
673636718965334016,1036,336
673709992831262724,790,245
673270968295534593,1011,335
672828477930868736,1176,455
672898206762672129,851,393
672609152938721280,1039,360
673342308415348736,1194,533
673583129559498752,1126,334
672995267319328768,889,269
673148804208660480,1596,583
674051556661161984,1374,459
673887867907739649,885,238
673343217010679808,915,249
674307341513269249,10736,6483
674632714662858753,1418,537
674372068062928900,805,299
673350198937153538,716,195
673700254269775872,1349,530
673686845050527744,1351,403
674291837063053312,13849,5462
673240798075449344,1342,662
673576835670777856,1300,523
672591271085670400,674,174
674045139690631169,1326,598
672640509974827008,921,294
672614745925664768,1150,540
674410619106390016,1137,432
673363615379013632,971,282
674014384960745472,1469,597
674394782723014656,1429,528
672594978741354496,1246,569
673320132811366400,12637,7293
674318007229923329,1332,483
672970152493887488,888,330
673359818736984064,1355,624
674036086168010753,808,192
673711475735838725,981,280
674082852460433408,717,154
674075285688614912,937,263
673705679337693185,1188,382
673708611235921920,1014,267
674042553264685056,681,118
672604026190569472,1038,370
674644256330530816,980,254
673213039743795200,2089,777
674053186244734976,3106,1204
674038233588723717,1042,393
674422304705744896,1349,501
673612854080196609,1505,671
674638615994089473,1597,547
672538107540070400,959,338
674606911342424069,885,93
673355879178194945,1414,532
673345638550134785,2355,1172
673697980713705472,3721,1817
673656262056419329,679,220
674436901579923456,1045,363
674024893172875264,1673,1143
672523490734551040,588,155
673689733134946305,1639,606
674269164442398721,863,213
673580926094458881,780,254
674271431610523648,1468,683
672968025906282496,1247,500
674664755118911488,860,227
674019345211760640,1063,285
673716320723169284,2908,702
674330906434379776,538,71
673956914389192708,1845,895
672884426393653248,1443,784
671504605491109889,6540,3309
671151324042559489,619,139
671547767500775424,1262,544
670826280409919488,5152,3755
670840546554966016,546,179
672139350159835138,1637,646
671154572044468225,659,205
672254177670729728,1348,691
672466075045466113,1273,489
671357843010908160,374,145
671109016219725825,1069,403
671896809300709376,7992,3877
670783437142401025,777,352
671138694582165504,860,371
671485057807351808,716,216
672160042234327040,826,332
670792680469889025,776,256
671518598289059840,887,272
672267570918129665,1390,569
671511350426865664,1488,648
670778058496974848,312,69
670782429121134593,1433,710
670842764863651840,23133,8044
672488522314567680,1047,402
671538301157904385,873,355
670822709593571328,566,89
671891728106971137,1234,523
671542985629241344,1024,523
672068090318987265,1208,472
671115716440031232,1279,719
671182547775299584,1043,311
671147085991960577,621,200
672082170312290304,888,339
671866342182637568,1056,453
671729906628341761,7966,4024
671882082306625538,3263,1291
671497587707535361,865,417
671159727754231808,337,74
671347597085433856,890,394
672095186491711488,931,340
670764103623966721,1016,391
672245253877968896,640,143
670838202509447168,1042,641
670823764196741120,726,172
671763349865160704,1570,836
671163268581498880,1540,1020
672475084225949696,1363,650
670733412878163972,900,473
671355857343524864,453,112
670727704916926465,784,329
671362598324076544,1036,273
671550332464455680,850,194
671186162933985280,684,191
672481316919734272,677,120
672272411274932228,6036,3116
672248013293752320,1627,556
671879137494245376,1327,613
672222792075620352,741,193
670803562457407488,320,83
670833812859932673,408,113
672256522047614977,2649,1418
671520732782923777,1310,490
670786190031921152,557,183
671744970634719232,1272,710
671735591348891648,1353,699
670789397210615808,620,222
671789708968640512,6638,3208
671122204919246848,3255,2325
671390180817915904,1348,689
672482722825261057,1059,553
671874878652489728,1182,513
671768281401958400,1122,458
671533943490011136,959,536
671855973984772097,846,403
670797304698376195,690,216
672205392827572224,2113,1061
670832455012716544,682,198
672169685991993344,962,340
670995969505435648,1035,266
671141549288370177,1083,605
671528761649688577,786,239
670815497391357952,2964,1424
671486386088865792,543,182
670755717859713024,410,98
672264251789176834,1063,309
671561002136281088,11982,6707
670807719151067136,1090,453
671166507850801152,815,314
671536543010570240,1105,372
671544874165002241,1838,965
670717338665226240,1114,443
670780561024270336,744,267
671134062904504320,693,176
671488513339211776,938,441
672239279297454080,841,300
672231046314901505,1705,934
672125275208069120,2248,1063
670811965569282048,1059,248
671743150407421952,707,222
670804601705242624,1836,886
670427002554466305,490,148
669683899023405056,352,101
669371483794317312,459,165
670442337873600512,607,186
669573570759163904,407,128
669353438988365824,588,241
670444955656130560,6319,1838
668994913074286592,413,207
668852170888998912,423,148
669583744538451968,1393,856
670465786746662913,911,505
670668383499735048,10002,4610
669972011175813120,413,142
670385711116361728,528,189
669354382627049472,2524,1179
670003130994700288,311,84
669006782128353280,542,225
668981893510119424,502,276
669564461267722241,368,112
669375718304980992,1236,671
670691627984359425,553,223
668815180734689280,520,240
670679630144274432,705,259
669037058363662336,612,287
668779399630725120,671,343
669684865554620416,475,82
668872652652679168,494,279
670319130621435904,3649,1128
670403879788544000,402,141
669203728096960512,942,433
669000397445533696,19588,5880
669359674819481600,346,112
669324657376567296,461,192
668960084974809088,658,224
670069087419133954,585,220
669625907762618368,3289,1672
669993076832759809,303,75
668986018524233728,514,151
670411370698022913,1886,821
669363888236994561,583,211
669571471778410496,1488,938
670055038660800512,622,301
669597912108789760,482,140
670434127938719744,1332,598
670046952931721218,607,159
669749430875258880,242,60
670086499208155136,656,231
669567591774625800,220,48
670361874861563904,309,60
669753178989142016,748,367
669923323644657664,219,53
670079681849372674,2076,1131
669327207240699904,538,113
670474236058800128,1418,684
670420569653809152,577,290
668989615043424256,629,306
668892474547511297,374,136
669216679721873412,1113,376
670704688707301377,726,344
668975677807423489,1219,537
669351434509529089,403,168
670338931251150849,401,101
668992363537309700,698,314
670433248821026816,312,103
670428280563085312,1303,570
670449342516494336,1129,598
670452855871037440,514,189
668955713004314625,256,65
670417414769758208,538,302
669680153564442624,627,266
668979806671884288,746,323
670061506722140161,709,308
670303360680108032,409,121
669970042633789440,283,51
668932921458302977,243,53
668826086256599040,404,124
670408998013820928,520,202
669015743032369152,693,346
668967877119254528,134,21
670421925039075328,1227,589
669603084620980224,895,336
670290420111441920,652,265
670093938074779648,966,306
670468609693655041,336,82
670374371102445568,701,249
669328503091937280,955,385
669926384437997569,353,89
670040295598354432,706,104
669214165781868544,407,149
668902994700836864,298,92
669393256313184256,336,69
670676092097810432,230,38
669682095984410625,329,125
669367896104181761,426,140
670037189829525505,555,255
668988183816871936,844,426
669661792646373376,757,394
670073503555706880,1462,728
669942763794931712,470,145
670435821946826752,993,476
667937095915278337,1161,735
667065535570550784,157,41
667549055577362432,5372,2076
668204964695683073,523,182
668620235289837568,185,37
667873844930215936,583,375
668256321989451776,1208,548
667782464991965184,386,227
668268907921326080,514,214
668623201287675904,1322,690
667437278097252352,418,214
668291999406125056,228,29
667766675769573376,407,201
667495797102141441,485,244
667182792070062081,13281,5639
668190681446379520,605,185
668542336805281792,423,194
668248472370458624,889,436
668237644992782336,5768,2612
668496999348633600,378,119
668171859951755264,452,173
667138269671505920,4249,1998
667924896115245057,277,99
667443425659232256,723,533
667861340749471744,229,74
668466899341221888,829,469
667524857454854144,1586,1035
667832474953625600,272,56
667534815156183040,762,484
667177989038297088,178,50
667152164079423490,44363,15454
668587383441514497,1558,984
667517642048163840,345,177
668480044826800133,426,133
667171260800061440,202,77
668636665813057536,966,458
667174963120574464,230,72
667530908589760512,433,218
667911425562669056,453,267
668226093875376128,273,93
668655139528511488,488,201
667773195014021121,216,48
667393430834667520,178,51
667550882905632768,0,27
667470559035432960,235,89
667211855547486208,451,221
668645506898350081,811,488
667866724293877760,2844,955
668625577880875008,353,120
668633411083464705,2611,1473
667192066997374976,356,90
667455448082227200,179,56
667502640335572993,505,200
667453023279554560,291,81
668221241640230912,481,182
667073648344346624,374,109
667160273090932737,236,56
667188689915760640,691,364
668113020489474048,624,217
667886921285246976,1739,985
667165590075940865,2498,1033
667546741521195010,316,115
667491009379606528,484,206
667902449697558528,804,351
667801013445750784,305,87
667200525029539841,571,240
667544320556335104,802,489
667724302356258817,446,292
667915453470232577,196,51
668297328638447616,583,274
